file_id,scope_origin,source_path,logical_document_id,title,batch,domain,classification,owner,revision,canonical_status,authority_resolution,review_status,internal_profile_source,derived_internal_review_tier,public_profile_source,derived_external_presentation_tier,visual_qa_status,github_handling,release_state,control_note
ZIP-0086,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/MANUFACTURING/ENG-MAT-005_EMOPET_MAT_Phase0_Manufacturing_Release_Gate.docx,ENG-MAT-005,ENG-MAT-005_EMOPET_MAT_Phase0_Manufacturing_Release_Gate,BATCH 2,MAT,CONFIDENTIAL,Hardware Engineering,1.0,CANONICAL GATE / NOT RELEASED,CURRENT GATE AUTHORITY — MANUFACTURING NOT AUTHORIZED,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0087,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/MECHANICAL/SOURCE/EMOPET_CAD_AUDIT_SOURCE_FILES.zip,,EMOPET_CAD_AUDIT_SOURCE_FILES,BATCH 2,MAT,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Engineering / Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,SOURCE RETAINED / RELEASE BLOCKED,SOURCE EVIDENCE — NOT RELEASED,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0088,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/MECHANICAL/VALIDATION/ENG-MAT-006_EMOPET_MAT_Phase0_CAD_InModel_Status_Notes.docx,ENG-MAT-006,ENG-MAT-006_EMOPET_MAT_Phase0_CAD_InModel_Status_Notes,BATCH 2,MAT,INTERNAL STRICT — CONTROLLED ENGINEERING DRAFT,Hardware Engineering,1.0,PASS_WITH_NOTES — VALIDATION SCOPE ONLY,VALIDATION EVIDENCE — SCOPE LIMITED / CABLE GATE OPEN,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0089,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/MECHANICAL/VALIDATION/ENG-MAT-007_EMOPET_MAT_Phase0_CAD_Pass_CloseOut_r0.1.pdf,,EMOPET_MAT_PHASE0_MASTER_v0.1_CADPass_CloseOut.md,BATCH 2,MAT,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Engineering / Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,PASS_WITH_NOTES — VALIDATION SCOPE ONLY,VALIDATION EVIDENCE — SCOPE LIMITED / CABLE GATE OPEN,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0090,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/MECHANICAL/VALIDATION/ENG-MAT-008_EMOPET_MAT_Phase0_CAD_Cable_Decision_CloseOut_r0.2.pdf,,EMOPET_MAT_PHASE0_MASTER_v0.2_CableDecision_CloseOut.md,BATCH 2,MAT,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Engineering / Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,PASS_WITH_NOTES — VALIDATION SCOPE ONLY,VALIDATION EVIDENCE — SCOPE LIMITED / CABLE GATE OPEN,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0091,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/REQUIREMENTS/ENG-MAT-001_EMOPET_MAT_Phase0_Bench_Execution_Pack.docx,ENG-MAT-001,ENG-MAT-001_EMOPET_MAT_Phase0_Bench_Execution_Pack,BATCH 2,MAT,CONFIDENTIAL,Hardware Engineering,0.6,CONTROLLED EXECUTION SOURCE / DRAFT PORTIONS RETAINED,CONTROLLED EXECUTION INPUT — PARTIALLY SUPERSEDED ON COMPONENT STATUS,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0092,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/REQUIREMENTS/ENG-MAT-002_EMOPET_MAT_Phase0_Engineering_Registers.xlsx,ENG-MAT-002,EMOPET — MAT Phase 0 Engineering Registers,BATCH 2,MAT,CONFIDENTIAL,Hardware Engineering,0.6,SOURCE REGISTER / PARTIALLY SUPERSEDED,CONTROLLED SOURCE REGISTER — LATER ENG-003 ROWS GOVERN WHERE CONFLICTING,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0093,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/MAT/PHASE0/VALIDATION/EMOPET_MAT_Phase0_Controller_v0.4.zip,,EMOPET_MAT_Phase0_Controller_v0.4,BATCH 2,MAT,INTERNAL CONTROLLED HANDLING — SOURCE CLASSIFICATION NOT STATED,Engineering / Document Control — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,IMMUTABLE SOURCE ARCHIVE / PARTIALLY SUPERSEDED CONTENT,HISTORICAL VALIDATION SOURCE — ARCHIVE INTEGRITY PASS,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0094,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/03_HARDWARE_ENGINEERING/TAG/FEASIBILITY/ENG-TAG-001_EMOPET_TAG_Battery_And_Repairability_Feasibility_Gate.docx,ENG-TAG-001,ENG-TAG-001_EMOPET_TAG_Battery_And_Repairability_Feasibility_Gate,BATCH 2,TAG,CONFIDENTIAL,Hardware Engineering,1.0,CONTROLLED GATE / NO BATTERY SELECTED,CURRENT FEASIBILITY GATE — OPEN,RECONCILED 2026-08-27 — NOT RELEASED,INCLUSION TO DECIDE,INTERNAL_INCLUSION_DECISION_OPEN,EXPLICIT APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT STARTED,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0095,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/architecture/README.md,README,README,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / Product — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,HISTORICAL SOFTWARE BUNDLE CONTEXT / SOURCE PRESERVED,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0096,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/architecture/SW-001_EMOPET_Software_And_Repository_Status.docx,SW-001,SW-001_EMOPET_Software_And_Repository_Status,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / Product — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,3.0,STATUS SNAPSHOT — PARTIALLY SUPERSEDED FOR IMMERSIVE PRODUCT MEMBERSHIP,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0097,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/architecture/SW-002_EMOPET_Development_Control.docx,SW-002,SW-002_EMOPET_Development_Control,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / Product — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,CURRENT CONTROLLED SOFTWARE DEVELOPMENT RULES,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0098,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/architecture/SW-003_EMOPET_GitHub_Workflow_Status.docx,SW-003,SW-003_EMOPET_GitHub_Workflow_Status,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / Product — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,SUPPORTING EVIDENCE — CI ENABLEMENT / RUN RESULT UNPROVEN,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0099,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/architecture/SYS-002_EMOPET_Application_Platform_Architecture.docx,SYS-002,SYS-002_EMOPET_Application_Platform_Architecture,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / Product — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,3.0,CURRENT FOR PLATFORM ARCHITECTURE / HISTORICAL CAPABILITY TRACES NON-PRODUCT-AUTHORITY,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0100,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/ci/scaleway-build-images.yml,scaleway-build-images,scaleway-build-images,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / DevOps — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,CURRENT SOURCE ARTIFACT — NOT EXECUTION EVIDENCE,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0101,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/ci/scaleway-iac-validate.yml,scaleway-iac-validate,scaleway-iac-validate,BATCH 4,SW,INTERNAL CONTROLLED,Software Engineering / DevOps — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,CURRENT SOURCE ARTIFACT — NOT EXECUTION EVIDENCE,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0102,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/.env.scaleway.example,.env.scaleway,.env.scaleway,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,CURRENT CLOUD CONTROL SOURCE — PRODUCTION NOT AUTHORISED,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0103,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/README.md,README,README,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,SOURCE REVISION NOT STATED / NOT VERIFIED,CURRENT CLOUD CONTROL SOURCE — PRODUCTION NOT AUTHORISED,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0104,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/SW-CLOUD-001_EMOPET_Scaleway_Cloud_Foundation.docx,SW-CLOUD-001,SW-CLOUD-001_EMOPET_Scaleway_Cloud_Foundation,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,2.0,CURRENT CLOUD CONTROL SOURCE — PRODUCTION NOT AUTHORISED,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0105,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/SW-CLOUD-002_EMOPET_Scaleway_Production_Decision.docx,SW-CLOUD-002,SW-CLOUD-002_EMOPET_Scaleway_Production_Decision,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,CURRENT CLOUD CONTROL SOURCE — PRODUCTION NOT AUTHORISED,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0106,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/SW-CLOUD-003_EMOPET_Deployment_Runbook.docx,SW-CLOUD-003,SW-CLOUD-003_EMOPET_Deployment_Runbook,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,CURRENT CLOUD CONTROL SOURCE — PRODUCTION NOT AUTHORISED,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0107,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/SW-CLOUD-004_EMOPET_Scaleway_Provider_Compatibility_Notes.docx,SW-CLOUD-004,SW-CLOUD-004_EMOPET_Scaleway_Provider_Compatibility_Notes,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,REFERENCE / OPERATIONAL INPUT — NOT PRODUCTION EVIDENCE,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
ZIP-0108,IMMUTABLE_SOURCE_ZIP_MEMBER,01_BASELINE_THROUGH_2026-08-24_1938Z/EMOPET_BASELINE_v3.0_CONTROLLED/04_SOFTWARE_AND_CLOUD/cloud/SW-CLOUD-005_EMOPET_Scaleway_Account_Session_Checklist.docx,SW-CLOUD-005,SW-CLOUD-005_EMOPET_Scaleway_Account_Session_Checklist,BATCH 4,SW,INTERNAL CONTROLLED,Cloud / Platform Engineering — FUNCTIONAL OWNER / HUMAN ASSIGNMENT OPEN,1.0,REFERENCE / OPERATIONAL INPUT — NOT PRODUCTION EVIDENCE,RESOLVED AT DOCUMENT LEVEL — EXECUTION / VALIDATION / RELEASE STATUS PRESERVED,DOCUMENT-LEVEL AUTHORITY / EVIDENCE RECONCILED 2026-08-27 — NOT RELEASED,INCLUDE — SOURCE / CONTROL / EVIDENCE RECORD,INTERNAL_REVIEW_CANDIDATE_WITH_CONTROLS,EXPLICIT PUBLICATION APPROVAL REQUIRED,EXPLICIT_PUBLICATION_APPROVAL_REQUIRED,NOT APPLICABLE — SOURCE PRESERVED / STATIC PACKAGE QA ONLY,DO_NOT_PUBLISH_RESTRICTED_OR_UNAPPROVED,NOT_RELEASED,"Internal review candidacy does not establish external publication, release, validation, transmission or manufacturing authority."
